Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,fear_and_greed_index
2018-02-25,9703.1,9860.3,9330.1,9585.2,144698,660554,246087,3007383866430,2.4306268031908E+19,0.865,4357640468,2.763,1.344,8.421,40227,832.952,443104,18.877,1.904,16885425.0,20726468.25,33.0
2018-02-26,9590.9,10378.4,9410.3,10285.1,186333,908912,302028,3007383866430,2.2182150828854E+19,0.81,6617903943,2.464,0.454,10.213,44990,841.119,517139,18.864,2.556,16888362.5,18189790.7038972,37.0
2018-02-27,10287.8,10867.2,10120.5,10594.4,219464,916653,324196,3007383866430,2.3576969475581E+19,0.92,7330973672,2.436,0.473,9,45463,894.683,594737,18.891,2.467,16890362.5,21592349.9667,44.0
2018-02-28,10584.4,11070.7,10303.4,10333.9,189068,920691,291972,3007383866430,2.4900731181445E+19,0.847,9278704846,2.878,0.596,9.29,77481,815.604,680281,18.79,2.581,16890950.0,20144045.5125,41.0
2018-03-01,10335.1,11047.8,10248.7,10904.5,233579,915244,324129,3007383866430,2.2442878748396E+19,1.005,10136769301,2.377,0.671,8.727,60302,900.775,692152,18.703,2.463,16894362.5,23098876.8038155,38.0
2018-03-02,10904.5,11167.0,10677.1,10827.7,194917,748187,316427,3007383866430,2.4158134090195E+19,0.907,8029196101,2.371,0.601,9.231,54967,825.787,595877,18.723,2.111,16896312.5,21569895.065,47.0
2018-03-03,10822.5,11420.7,9585.5,11402.3,176844,897100,254368,3007383866430,2.5219329806152E+19,1.031,6852743485,2.44,0.597,8,50607,561.935,754220,18.718,1.661,16896500.0,25485633.75,56.0
2018-03-04,11402.8,11490.3,10878.4,11416.5,160083,907250,235245,3007383866430,2.4194695662757E+19,0.877,5243388305,2.356,0.617,9.73,43800,571.312,651221,18.726,1.778,16900412.5,21193664.6514841,44.0
2018-03-05,11415.7,11506.9,11281.2,11330.6,201289,902413,295597,3233581400367,2.501474461577E+19,0.88,8125876684,2.552,0.521,9.664,51625,782.433,661842,18.68,2.337,16902012.5,21689457.57,55.0
2018-03-06,11314.2,11316.4,10412.0,10675.1,205860,920991,294732,3290605988755,2.4572333276152E+19,0.894,7041966406,1.999,0.457,9.231,50330,653.922,706253,18.479,1.875,16904225.0,20998999.9483,59.0
2018-03-07,10779.0,10899.0,9422.1,9902.9,213821,907635,302270,3290605988755,2.6404314260397E+19,0.789,6963478826,1.699,0.306,9.172,45321,625.032,771278,18.479,1.745,16906187.5,21157511.2468039,37.0
2018-03-08,9910.7,10109.0,9037.0,9300.0,196260,911747,281091,3290605988755,2.5419294687284E+19,0.788,7145255424,1.765,0.265,8.889,50355,717.617,762458,18.467,1.731,16907525.0,19122238.46,39.0
2018-03-09,9301.9,9420.5,8351.0,9217.0,198034,903812,307386,3290605988755,2.5936622060156E+19,0.64,7215713903,1.571,0.2,9.863,54349,726.92,710720,18.409,1.875,16910037.5,16597022.2367,37.0
2018-03-10,9216.2,9500.0,8691.1,8762.0,156088,902103,224372,3290605988755,2.3412150793173E+19,0.708,4171819412,2.387,0.374,10.286,36997,603.469,636583,18.529,2.252,16911787.5,16539689.0997224,39.0
2018-03-11,8732.2,9719.6,8516.4,9529.6,150731,917527,216931,3290605988755,2.2432247992701E+19,0.789,4275935785,2.382,0.304,9.412,47040,541.044,684854,18.551,2.031,16913062.5,18756523.695,40.0
2018-03-12,9535.8,9892.2,8804.1,9137.4,188233,834110,275081,3290605988755,2.6949796287723E+19,0.718,6382912960,1.681,0.214,8.944,51118,565.518,737014,18.546,1.637,16915712.5,18489655.0517,41.0
2018-03-13,9138.7,9482.0,8875.1,9154.9,195982,800702,272777,3290605988755,2.7155548584831E+19,0.687,5763756008,2.839,0.807,9.114,74875,647.564,640393,18.551,2.983,16917687.5,18857575.5936039,41.0
2018-03-14,9154.9,9353.4,7958.5,8210.6,190898,642697,267448,3290605988755,2.4377753205787E+19,0.662,5976819161,1.705,0.443,10,47758,772.744,467570,18.551,2.018,16918625.0,14672757.0,40.0
2018-03-15,8210.2,8427.0,7691.7,8264.4,206042,660821,292578,3290605988755,2.3242251614664E+19,0.642,6796887348,1.445,0.218,10,76767,750.151,494451,18.527,1.997,16921287.5,15044619.0,32.0
2018-03-16,8264.3,8604.8,7929.1,8289.2,186823,584100,287609,3290605988755,2.4407095156169E+19,0.675,5026802553,1.322,0.207,9.231,46589,679.697,489203,18.562,1.499,16923237.5,16433524.3290414,33.0
2018-03-17,8198.0,8344.8,7760.2,7874.9,154347,433442,225372,3290605988755,2.5683187208089E+19,0.594,3358978511,1.129,0.151,9.664,127447,574.212,367021,18.563,1.143,16924125.0,14888219.0238,31.0
2018-03-18,7873.2,8283.6,7323.3,8201.2,164250,600309,245234,3381698122496,2.4692394313741E+19,0.596,3888451491,1.187,0.131,9.536,75838,767.289,438266,18.598,1.326,16926987.5,15423545.8125,29.0
2018-03-19,8200.9,8698.3,8127.7,8616.8,191373,564826,273823,3462542391192,2.7006132854272E+19,0.609,5468177144,1.345,0.156,9.29,58157,645.288,483206,18.627,1.565,16928925.0,16605902.4023534,29.0
2018-03-20,8614.1,9039.6,8326.8,8912.6,195041,672613,273697,3462542391192,2.4112729475393E+19,0.58,5122699450,1.39,0.251,11.339,49348,654.872,453198,18.639,1.94,16929662.5,14275767.4275,37.0
2018-03-21,8912.4,9173.4,8775.1,8905.9,194694,575457,280585,3462542391192,2.4535650153278E+19,0.708,6112161109,1.434,0.205,9.474,42996,629.759,466555,18.659,1.608,16932412.5,17009679.0867,36.0
2018-03-22,8903.7,9096.2,8499.1,8726.2,185044,685224,273747,3462542391192,2.4927533693728E+19,0.641,5126740198,1.32,0.183,10.07,52455,600.534,472231,18.658,1.529,16934200.0,15970290.9102052,36.0
2018-03-23,8725.3,8917.0,8305.6,8916.8,179685,684516,280964,3462542391192,2.2730425912518E+19,0.635,5087895281,1.249,0.178,10.827,46561,614.157,501861,18.706,1.556,16935175.0,14450536.16,28.0
2018-03-24,8917.3,9008.8,8523.6,8547.4,156931,483981,231638,3462542391192,2.6314085296376E+19,0.665,4286879706,1.232,0.163,9.231,44331,575.69,410341,18.672,1.105,16937812.5,16891637.75,32.0
2018-03-25,8549.1,8679.0,8392.2,8473.2,135139,468670,205883,3462542391192,2.4859563754133E+19,0.588,5388802943,1.281,0.174,10.667,51497,541.385,347133,18.821,1.186,16939500.0,14782031.2754538,30.0
2018-03-26,8474.0,8515.7,7865.9,8143.5,187700,603813,272766,3462542391192,2.4948705793397E+19,0.628,6114350902,1.184,0.157,9.6,73572,627.224,474697,18.803,1.42,16940725.0,15370403.125,31.0
2018-03-27,8146.5,8218.3,7760.6,7801.7,186913,625408,271228,3462542391192,2.5596322994135E+19,0.601,5862627010,1.175,0.155,9.474,45746,537.295,503427,18.865,1.428,16943275.0,14964770.5,24.0
2018-03-28,7803.0,8110.4,7754.5,7954.9,177386,603242,258297,3462542391192,2.5674358331555E+19,0.529,5381192498,1.078,0.16,10.667,52119,558.704,452296,18.877,1.409,16944962.5,13721935.6203732,24.0
2018-03-29,7955.2,7980.7,6954.9,7129.2,192259,564549,287598,3462542391192,2.4363793874532E+19,0.597,4772992117,1.068,0.146,9.474,33143,575.458,461083,18.888,1.413,16946262.5,13627332.0,18.0
2018-03-30,7132.4,7288.1,6603.8,6853.7,185778,524121,291035,3462542391192,2.7794614074862E+19,0.51,5500616730,0.958,0.129,8.889,47540,563.905,479054,18.942,1.257,16948887.5,13937126.625,12.0
2018-03-31,6856.5,7221.5,6804.9,6938.2,148489,555531,220797,3462542391192,2.4571125681464E+19,0.463,3468628764,0.95,0.127,11.25,42448,494.839,377428,18.926,1.24,16950487.5,11496221.1522506,16.0
2018-04-01,6939.1,7047.7,6460.1,6825.2,134967,375247,206387,3494288842680,2.5310432205209E+19,0.551,3626222150,0.925,0.128,8.889,42395,443.7,358431,18.936,0.896,16951775.0,13758062.625,16.0
2018-04-02,6825.4,7121.3,6787.6,7068.4,168022,474973,246937,3511060552900,2.7528111432079E+19,0.502,6054216856,0.892,0.12,9.231,60612,504.634,405224,19.003,1.086,16954462.5,13719904.25,11.0
2018-04-03,7067.2,7519.3,7032.9,7424.2,198756,565505,284432,3511060552900,2.7723408774395E+19,0.546,7261310490,0.929,0.122,8.834,48518,557.97,491273,18.992,1.219,16956500.0,15280200.9895155,22.0
2018-04-04,7423.8,7432.9,6726.9,6808.9,185563,593058,277867,3511060552900,2.6382977672692E+19,0.502,4809928498,0.951,0.138,9.796,54292,577.756,468256,18.97,1.334,16957300.0,12472512.0625,22.0
2018-04-05,6808.7,6918.2,6592.5,6782.0,181676,539654,259993,3511060552900,2.6757908926376E+19,0.5,4422965971,0.913,0.127,9.231,38826,548.65,449931,18.979,1.24,16960287.5,13311694.5,17.0
2018-04-06,6783.7,6859.7,6523.4,6624.3,172751,698771,293641,3511060552900,2.6218032715689E+19,0.448,4764351351,1.334,0.165,10.435,48405,504.688,548967,18.898,1.964,16962012.5,11856536.2728565,19.0
2018-04-07,6624.5,7071.9,6616.1,6905.7,154459,466690,217579,3511060552900,2.9001951444485E+19,0.543,3518903022,1.216,0.137,8,33204,440.529,404330,18.952,1.194,16962837.5,15587298.0,20.0
2018-04-08,6905.9,7113.4,6903.9,7030.5,138374,361859,202421,3511060552900,2.8284297703927E+19,0.505,3112606375,1.066,0.131,8.944,37030,382.685,330211,18.975,1.035,16966275.0,14130051.6983,17.0
2018-04-09,7035.7,7192.5,6633.2,6781.9,176416,618370,258573,3511060552900,2.8332762549671E+19,0.454,5146407671,0.879,0.141,9.796,47347,499.715,439488,18.928,1.207,16968112.5,12870549.029244,21.0
2018-04-10,6782.6,6899.5,6671.6,6854.8,186251,582899,276907,3511060552900,2.6356837203852E+19,0.535,4697862483,0.84,0.136,8.78,34349,498.909,459720,18.926,1.11,16968362.5,13914521.9167,18.0
2018-04-11,6855.6,6988.6,6818.4,6962.1,183087,533398,270337,3511060552900,2.8613288810095E+19,0.492,4803928844,0.859,0.134,8.944,37997,521.098,448320,19.012,1.119,16972175.0,13939111.6667,20.0
2018-04-12,6963.3,8009.6,6779.3,7926.6,210725,687889,299879,3511060552900,2.7905745809286E+19,0.517,6399715863,1.246,0.313,9.351,74504,567.172,504382,19.04,1.823,16973887.5,14467514.3872462,18.0
2018-04-13,7926.9,8228.0,7756.6,7887.4,217117,599442,333113,3511060552900,2.7665618884825E+19,0.608,6737109397,1.341,0.415,8.727,45932,543.816,530298,19.058,1.734,16976162.5,16284279.6875,23.0
2018-04-14,7891.1,8180.2,7839.3,8004.4,161706,687813,244735,3796188328005,3.0270834843068E+19,0.46,3559279232,1.179,0.308,10.511,34312,448.536,409997,19.064,1.37,16977875.0,13762525.1755,21.52173913043478
2018-04-15,8004.6,8411.5,8004.6,8363.6,173868,724206,269983,3839316899030,2.7628382610799E+19,0.615,4243813117,1.152,0.251,8.834,35502,470.289,462054,19.058,1.18,16979400.0,17099064.2208301,20.863636363636363
2018-04-16,8362.2,8412.9,7908.5,8070.0,195965,742922,290607,3839316899030,2.8835906813734E+19,0.503,8278794756,1.064,0.181,10.213,56247,551.331,516625,18.978,1.44,16981675.0,14177203.375,20.523809523809526
2018-04-17,8070.0,8171.7,7852.8,7908.6,201658,616977,302472,3839316899030,2.9136608491419E+19,0.568,6990022334,1.047,0.157,8.889,47580,534.091,516858,18.958,1.275,16983700.0,15988219.2751,26.0
2018-04-18,7908.5,8227.6,7895.3,8178.4,200580,556115,310360,3839316899030,3.0538513295665E+19,0.536,7020070323,1.02,0.151,9,44889,527.226,483004,18.93,1.251,16984912.5,16302064.2693652,24.0
2018-04-19,8179.0,8303.7,8126.7,8290.8,213345,520125,337332,3839316899030,3.2080343374316E+19,0.579,8060162890,1.069,0.153,8.09,50822,561.15,512770,19.091,1.229,16987925.0,18366540.625,25.0
2018-04-20,8292.3,8926.2,8224.5,8867.0,207640,675144,340884,3839316899030,3.2127784497778E+19,0.459,8742464048,1.183,0.172,10.511,62102,566.932,554891,19.022,1.668,16989637.5,15169132.8642,26.0
2018-04-21,8867.0,9027.7,8614.5,8923.1,193816,629873,294358,3839316899030,2.7381829415621E+19,0.649,5389679736,1.293,0.199,9.057,41560,474.105,509176,19.033,1.41,16990450.0,18417858.1100073,32.0
2018-04-22,8923.6,9022.3,8766.5,8806.7,171710,455612,261505,3839316899030,3.0732363520493E+19,0.586,4996867375,1.128,0.173,9,40411,446.971,426135,19.027,1.076,16993625.0,17677096.6667,31.0
2018-04-23,8809.3,9001.0,8785.3,8952.8,226200,630214,331041,3839316899030,3.0108693302278E+19,0.576,6695440726,1.15,0.161,9.412,43214,440.845,541616,19.004,1.501,16995537.5,17086010.4375,28.0
2018-04-24,8952.7,9734.8,8937.0,9645.3,254334,802056,367809,3839316899030,2.9174173283815E+19,0.656,9018814336,2.398,0.653,9.057,64878,560.034,641229,19.139,3.188,16995962.5,19313819.5456429,29.0
2018-04-25,9645.0,9753.1,8768.1,8873.1,213032,887093,323457,3839316899030,2.7646548997112E+19,0.544,9171737839,3.975,1.604,11.707,85542,728.921,571921,19.327,5.633,16999062.5,14253380.3133,64.0
2018-04-26,8874.5,9303.6,8669.8,9287.0,216591,734112,328935,3839316899030,2.5735573901952E+19,0.632,6581535538,2.776,1.348,10.213,43744,526.049,557031,19.347,3.695,17000825.0,16429027.8425,47.0
2018-04-27,9282.8,9386.3,8920.2,8940.9,210977,811835,339430,3943557223452,2.5991210440055E+19,0.65,6778421889,2.433,1.006,10.141,67095,530.428,559842,19.316,3.041,17001475.0,16863598.9093141,55.0
2018-04-28,8940.8,9428.9,8895.5,9352.4,203553,713027,300783,4022059196165,2.6483167957495E+19,0.573,7813443519,1.906,0.823,11.25,83285,358.775,474656,19.223,2.556,17004200.0,14931203.5067,54.0
2018-04-29,9352.2,9565.1,9182.8,9415.1,180640,520760,282875,4022059196165,3.1034751760589E+19,0.606,7156073173,1.809,0.433,9.114,83662,479.464,435659,19.231,1.737,17006175.0,18435206.2917,61.0
2018-04-30,9415.8,9456.7,9135.4,9245.1,214952,615747,330033,4022059196165,2.964360678309E+19,0.62,7203353197,1.589,0.257,9.29,52602,552.045,527515,19.246,1.861,17007012.5,18355130.6040407,59.0
2018-05-01,9245.1,9245.1,8851.0,9074.9,199801,557445,325491,4022059196165,3.1661504492854E+19,0.571,5324993104,1.431,0.272,9.114,46114,510.358,528581,19.245,1.584,17010087.5,17923394.9167,56.0
2018-05-02,9076.8,9265.7,8991.9,9243.2,212156,701147,321446,4022059196165,3.0421191117413E+19,0.537,5970218384,1.673,0.326,10.286,46265,546.534,541450,19.217,2.175,17011837.5,16155938.352,52.0
2018-05-03,9244.2,9809.4,9171.4,9749.7,228370,733131,347085,4022059196165,2.9641815081449E+19,0.61,7135807660,1.62,0.361,9.536,55608,565.903,541585,19.23,2.046,17012537.5,18065019.7593026,55.0
2018-05-04,9747.6,9800.9,9549.0,9708.6,218931,822574,346532,4022059196165,2.9591251218899E+19,0.577,7884383738,1.739,0.391,10.435,59046,584.702,587468,19.216,2.233,17015450.0,16751009.25,56.0
2018-05-05,9709.5,9992.8,9691.3,9853.5,202542,611823,306916,4022059196165,2.8285926095496E+19,0.712,5878087882,1.564,0.331,8.944,51478,442.265,525970,19.202,1.575,17017462.5,19738957.9733,63.0
2018-05-06,9859.6,9957.7,9446.7,9656.4,171624,630599,263695,4022059196165,3.1442024919237E+19,0.536,5447464002,1.76,0.29,10.511,61499,427.838,443930,19.196,1.795,17018087.5,16838802.1726855,67.0
2018-05-07,9651.1,9675.6,9204.2,9431.6,204913,723610,310146,4022059196165,2.7854354701489E+19,0.643,6632709426,1.641,0.405,9.6,62835,489.546,523934,19.213,1.88,17021050.0,17532514.44,56.0
2018-05-08,9373.9,9404.4,9079.8,9196.4,217671,782106,332058,4022059196165,2.8664120093875E+19,0.574,6504738966,1.462,0.42,10.36,44941,477.188,561725,19.197,1.937,17022787.5,16034706.9792,62.0
2018-05-09,9194.9,9377.9,8988.0,9319.1,206419,620067,317641,4022059196165,3.0633247896847E+19,0.61,6455686546,1.362,0.312,9,47300,487.329,512648,19.157,1.505,17023600.0,19367520.3701015,53.0
2018-05-10,9319.2,9393.3,9013.4,9025.7,208807,617854,323452,4022059196165,3.2400022293042E+19,0.559,6909954272,1.188,0.269,9.351,53516,491.78,518864,19.11,1.37,17026712.5,17520355.4167,63.0
2018-05-11,9026.0,9028.7,8359.6,8408.3,213497,838274,350948,4138123233246,2.7176008870315E+19,0.522,8243192700,1.578,0.411,11.339,53404,614.938,479834,19.115,2.376,17028300.0,13452669.738,41.0
2018-05-12,8409.6,8646.1,8184.1,8459.5,181889,521640,299097,4143878474754,3.0726124067899E+19,0.574,5048604031,1.317,0.339,8.727,46465,390.922,506943,19.115,1.359,17029187.5,18033347.7293567,44.0
2018-05-13,8489.1,8758.4,8330.0,8693.5,158646,471471,252832,4143878474754,3.316398573158E+19,0.484,3927177470,1.26,0.287,9.73,44831,471.117,355156,19.117,1.247,17032212.5,16146155.5833,40.0
2018-05-14,8693.4,8878.3,8305.1,8674.1,209565,725577,324113,4143878474754,2.6762301438945E+19,0.541,7665702617,1.446,0.425,10.909,52224,544.796,530706,19.059,2.093,17033862.5,14284515.2883,40.0
2018-05-15,8674.0,8842.1,8436.5,8477.0,214633,640992,332794,4143878474754,3.0676155236686E+19,0.525,5722270483,1.525,0.526,9.863,42938,544.33,525512,19.03,2.032,17034700.0,16103188.3153369,40.0
2018-05-16,8477.0,8496.4,8120.1,8344.4,208284,501526,318685,4143878474754,3.322707134017E+19,0.566,6249684446,1.288,0.379,8.045,45788,482.376,513409,18.959,1.427,17037925.0,18670664.4117,32.0
2018-05-17,8344.6,8458.7,8022.3,8063.0,192551,719166,297192,4143878474754,3.4238036438263E+19,0.413,6279155018,2.329,0.502,10.909,45239,548.86,518713,18.991,3.174,17039575.0,13537217.6167,31.0
2018-05-18,8064.4,8273.6,7939.8,8245.7,211348,696083,345068,4143878474754,2.6852459624851E+19,0.58,6225385948,2.693,1.169,9.73,43048,500.629,604525,19.108,3.655,17040250.0,15763512.3289478,37.0
2018-05-19,8244.7,8389.1,8153.2,8245.1,173120,478420,264757,4143878474754,3.0876601601514E+19,0.524,3578390075,1.5,0.321,9.351,35778,422.93,423103,19.073,1.608,17043350.0,15829830.0417,31.0
2018-05-20,8243.9,8580.4,8184.7,8529.0,158519,457227,253673,4143878474754,3.2193615017243E+19,0.475,3775503867,1.321,0.172,10,38641,501.435,384590,19.068,1.371,17045150.0,15313332.0,32.0
2018-05-21,8529.5,8550.6,8375.5,8403.3,202490,628185,307425,4143878474754,2.9429765318149E+19,0.574,4782127551,1.31,0.174,9.172,34936,505.096,503074,19.067,1.571,17045762.5,17282837.0820059,41.0
2018-05-22,8403.8,8414.5,7979.3,8006.0,203186,566484,306102,4143878474754,3.4548836876722E+19,0.458,4604089622,1.078,0.212,9.536,37573,474.641,476934,19.085,1.387,17049000.0,15129407.25,30.0
2018-05-23,8005.7,8047.4,7467.6,7512.3,223034,611034,336212,4143878474754,2.9912647358198E+19,0.537,5409055340,1.08,0.182,8.889,37727,537.134,536633,19.092,1.5,17051025.0,15300373.5,26.0
2018-05-24,7512.3,7736.6,7293.4,7592.9,206682,595602,308952,4219142059013,3.3043783410977E+19,0.415,5290749770,1.087,0.157,10.07,43628,529.322,479362,19.093,1.638,17051300.0,13875883.1127304,27.0
2018-05-25,7593.9,7653.4,7355.6,7477.7,196005,505600,314824,4306949573982,3.5020426447876E+19,0.478,4370983330,1.163,0.212,8.182,36439,466.547,515553,19.136,1.363,17055012.5,16379524.3333,25.0
2018-05-26,7478.5,7619.3,7331.5,7361.3,158621,396972,246235,4306949573982,3.4757983858367E+19,0.443,3221474656,1.067,0.149,8.889,28742,424.872,396709,19.122,1.101,17056812.5,14869389.375,23.0
2018-05-27,7361.9,7411.8,7267.5,7366.7,144140,367679,232294,4306949573982,3.5747007926919E+19,0.425,4137725139,0.992,0.113,8.78,40856,399.307,362610,19.08,0.942,17059087.5,15313094.104962,19.0
2018-05-28,7367.3,7446.9,7090.6,7119.3,188907,580565,281734,4306949573982,3.4364958874501E+19,0.419,7468417025,1.121,0.149,9.231,50553,497.523,482512,19.059,1.473,17061037.5,13947339.5,22.0
2018-05-29,7119.3,7533.0,7069.8,7467.7,204630,676449,302240,4306949573982,3.2587311037301E+19,0.396,7043325913,1.023,0.178,10.36,45680,522.775,482316,19.185,1.623,17062337.5,12968995.585,16.0
2018-05-30,7469.2,7565.2,7306.8,7400.1,203903,515774,305672,4306949573982,3.2432292535186E+19,0.505,7365108084,0.828,0.178,8.276,46352,483.03,503582,19.075,1.032,17064950.0,16513656.6717777,38.0
2018-05-31,7400.8,7611.9,7355.0,7502.6,209356,553455,311574,4306949573982,3.6883203125262E+19,0.437,7577796483,0.777,0.155,8.471,49374,458.287,513406,19.056,1.01,17067075.0,15919297.25,25.0
2018-06-01,7502.5,7610.4,7375.8,7530.8,205315,588453,358172,4306949573982,3.6008271801562E+19,0.437,6244177437,0.744,0.15,8.675,44134,443.233,605820,19.054,0.973,17067862.5,15635429.3333,24.0
2018-06-02,7530.8,7694.5,7467.9,7646.6,174345,503723,262542,4306949573982,3.5992001148567E+19,0.405,4222840146,0.711,0.115,9.474,41076,399.819,424940,19.047,0.85,17071050.0,14536335.5297674,27.0
2018-06-03,7646.6,7775.0,7611.3,7729.3,163280,672304,250918,4306949573982,3.3751771397012E+19,0.469,4537622844,0.722,0.104,8.834,44065,397.742,443036,19.02,0.746,17073087.5,15688517.725,40.0
2018-06-04,7729.3,7759.9,7468.4,7504.3,209733,933077,309209,4306949573982,3.5808546953446E+19,0.49,7851327880,0.756,0.106,7.869,54997,477.511,585747,19.012,0.905,17073387.5,17156875.25,41.0
2018-06-05,7507.4,7672.6,7391.0,7631.5,212726,725406,313199,4415593341674,4.2159191449634E+19,0.393,5878358523,0.654,0.115,8.229,43401,443.211,544305,19.005,0.841,17077562.5,16505061.8327038,26.0
2018-06-06,7631.5,7699.1,7504.4,7661.0,206270,850900,306657,4940704885522,3.821660964318E+19,0.37,5101653196,0.719,0.154,9.796,41989,405.809,509100,18.992,1.049,17078900.0,14067189.5,42.0
2018-06-07,7661.0,7754.7,7657.7,7697.8,207484,941450,298396,4940704885522,3.4516860131236E+19,0.404,5906991737,0.768,0.174,10.07,44732,403.249,528720,18.985,1.144,17081187.5,13721335.6042,38.0
2018-06-08,7697.9,7710.5,7556.9,7622.1,200234,752551,322562,4940704885522,3.6910357215769E+19,0.378,7173456874,0.684,0.139,9.931,54972,390.864,544739,18.98,0.981,17083000.0,14114417.177542,40.0
2018-06-09,7622.1,7689.0,7493.3,7515.8,171163,513263,257158,4940704885522,3.5682675966526E+19,0.387,4310290441,0.836,0.104,10.07,39018,376.229,403622,18.958,1.037,17084425.0,13551637.5292,39.0
2018-06-10,7515.8,7516.3,6668.1,6775.1,179682,595312,268821,4940704885522,3.2618277926574E+19,0.352,6867968307,0.665,0.108,11.339,55801,427.218,412643,18.965,1.042,17086375.0,10758310.2292,24.0
2018-06-11,6775.2,6910.8,6657.2,6885.9,213056,642270,305167,4940704885522,3.3472985709553E+19,0.359,6907860339,0.784,0.153,10.286,53563,469.873,472045,18.965,1.391,17088125.0,11987207.9874201,15.0
2018-06-12,6885.9,6887.2,6476.0,6558.2,214450,877130,305169,4940704885522,3.5250469753784E+19,0.353,6369170114,0.692,0.138,9.931,44465,428.355,501890,18.957,1.195,17089950.0,11844835.5208,19.0
2018-06-13,6558.5,6624.6,6129.1,6312.3,211686,750706,310270,4940704885522,3.5482936695619E+19,0.332,5989997239,1.142,0.292,10.07,57259,453.626,487819,19.033,2.052,17091725.0,11320892.25,19.0
2018-06-14,6312.3,6711.5,6283.6,6647.1,209876,580322,300055,4940704885522,3.7145680924216E+19,0.34,6056241415,0.87,0.295,9.412,57252,508.236,481663,19.028,1.445,17093637.5,12563621.7041841,17.0
2018-06-15,6647.3,6655.8,6395.7,6410.3,205708,661877,319708,4940704885522,3.5317080753748E+19,0.36,4702253072,0.74,0.23,9.412,55126,390.616,543281,19.041,1.199,17095500.0,12305193.3,26.0
2018-06-16,6410.0,6564.2,6358.0,6505.8,158924,381750,236918,4940704885522,4.0223522228055E+19,0.337,2262028779,0.671,0.122,8.675,33377,343.349,368496,19.038,0.787,17097625.0,13507060.3333,22.0
2018-06-17,6505.8,6593.0,6452.1,6460.3,144751,398541,221941,4940704885522,4.1290051171351E+19,0.314,2398835321,1.06,0.095,9.172,30119,316.635,365433,19.057,1.184,17099587.5,13246220.7271786,23.0
2018-06-18,6460.5,6794.5,6410.9,6719.8,196141,508974,293509,4940704885522,3.8299510239026E+19,0.353,3368337082,0.585,0.0887,8.78,35327,382.013,460925,19.111,0.848,17101025.0,13762650.4,27.0
2018-06-19,6719.8,6839.5,6681.5,6752.4,191650,758568,284587,5024546460934,3.9377917785903E+19,0.346,3534725632,2.946,0.173,9.29,51701,427.617,476956,19.134,4.149,17103575.0,13329154.5,32.0
2018-06-20,6752.3,6812.7,6575.1,6765.4,198734,938352,292501,5077499034879,3.8459601859605E+19,0.373,3532045967,6.852,2.103,9.29,38980,465.471,448248,19.15,9.503,17105512.5,14482144.8535347,34.0
2018-06-21,6765.8,6797.5,6695.1,6728.0,197943,491396,288655,5077499034879,4.2944489688647E+19,0.346,3714939463,2.509,1.439,8.471,31473,396.761,471467,19.156,3.347,17106537.5,14388442.37,37.0
2018-06-22,6728.2,6739.7,5955.0,6055.7,203993,629705,313575,5077499034879,4.0163620396308E+19,0.311,4530157801,2.157,1.066,9.536,58342,494.204,500238,19.171,3.526,17109525.0,12793132.95,28.0
2018-06-23,6055.2,6259.0,6032.8,6167.3,163135,438579,253172,5077499034879,3.7309847332948E+19,0.335,2514219893,1.203,0.245,9,53833,368.154,398856,19.175,1.573,17111525.0,13084984.3584379,17.0
2018-06-24,6167.9,6248.3,5785.3,6154.6,157851,387458,238618,5077499034879,4.4858638682501E+19,0.292,2976491517,1.035,0.0979,8.421,34390,395.842,387188,19.207,1.25,17112112.5,13225424.94,15.0
2018-06-25,6155.1,6331.2,6101.7,6256.6,200016,791194,288105,5077499034879,4.1161691997834E+19,0.302,3826464203,1.079,0.13,9.172,40205,430.172,490014,19.207,1.738,17115625.0,12092548.545,16.0
2018-06-26,6256.9,6267.7,6060.0,6082.1,195258,931120,281619,5077499034879,3.7338637152303E+19,0.31,3222717290,1.032,0.117,9.863,28013,408.929,504682,19.212,1.743,17117450.0,11522845.2247558,21.0
2018-06-27,6081.1,6187.3,6025.4,6154.9,187980,926342,279473,5077499034879,3.6019644274732E+19,0.263,3987020914,1.047,0.169,12,32258,428.27,480521,19.209,2.085,17117637.5,9288788.415,18.0
2018-06-28,6154.9,6178.4,5854.0,5883.5,187467,561689,278808,5077499034879,3.4708704257268E+19,0.351,3287855820,0.887,0.124,9.172,29737,408.109,452170,19.205,1.366,17120925.0,12052693.75,20.0
2018-06-29,5883.2,6284.9,5818.5,6213.3,197730,589825,312160,5077499034879,3.6567980890578E+19,0.311,3122917243,0.823,0.0897,9.536,32391,451.64,493797,19.202,1.433,17122812.5,11427014.5125669,16.0
2018-06-30,6213.4,6498.5,6204.0,6398.9,180924,841851,259649,5077499034879,3.7305873301054E+19,0.306,2743405014,0.833,0.0965,10.213,25979,414.211,482606,19.237,1.323,17123175.0,10494418.5,22.0
