Date,transactions_in_blockchain,avg_block_size,sent_by_adress,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,fear_and_greed_index,rsi7 opening_price,rsi12 opening_price,rsi24 opening_price,rsi7 highest_price,rsi12 highest_price,rsi24 highest_price,rsi7 lowest_price,rsi12 lowest_price,rsi24 lowest_price,rsi7 closing_price,rsi12 closing_price,rsi24 closing_price,macd hist opening_price,macd signal opening_price,macd opening_price,macd hist highest_price,macd signal highest_price,macd highest_price,macd hist lowest_price,macd signal lowest_price,macd lowest_price,macd hist closing_price,macd signal closing_price,macd closing_price,target_price
2018-09-01,213180,609255,345422,0.257,4362467708,0.641,0.146,9.536,29365,295.232,513465.0,19.375,1.008,17244587.5,13539458.2481,21.0,68.4725983633702,59.63969773680556,52.85069869185782,73.01130528490005,62.63409142599166,54.38011358634609,71.05995601473468,63.74492599222536,55.38838494852857,74.73644788499529,63.73128505524601,54.93500331119815,95.13763262616744,-53.3722103775412,41.76542224862624,90.11891085615169,-57.03224727517916,33.08666358097253,87.45771096864271,-33.14429856744963,54.31341240119309,97.59067476427394,-28.98725901444418,68.60341574982976,7189.6
2018-09-02,187001,512143,300138,0.264,4303670006,0.632,0.129,10.0,32014,289.786,442960.0,19.407,0.898,17244800.0,13164449.0812,18.0,74.81958314532129,63.785363474967625,54.94750931262298,75.5550032745098,64.4966909026436,55.42184637417804,74.11747888778899,66.06736860131637,56.745349911507816,78.13509932610327,66.23365363159849,56.27841852481381,97.58659642358576,-28.97556127164476,68.611035151941,93.82166493101585,-33.57683104242521,60.24483388859062,94.17244956751478,-9.60118617557094,84.57126339194383,100.9125233236206,-3.759128183539033,97.15339514008156,7293.9
2018-09-03,222753,667476,353799,0.271,5029033908,0.65,0.115,10.0,30115,347.18,525670.0,19.442,1.095,17248187.5,13221829.9042709,19.0,78.09839954779888,66.19952547875205,56.24182939314994,75.07491615837111,64.29336468360655,55.34515264264494,76.10808698053268,67.59794439822126,57.65387165629596,74.79246410235349,64.84386515832439,55.78429174822477,100.6646034244618,-3.809410415529314,96.85519300893247,91.26865387994744,-10.759667572438357,80.50898630750908,97.7120313779738,14.826821668922507,112.53885304689628,95.843479061766,20.201741581902468,116.04522064366849,7264.2
2018-09-04,232139,751912,368218,0.26,5011905906,0.761,0.197,11.429,29540,365.882,552331.0,19.469,1.508,17249762.5,11716417.735,26.0,75.18044767601462,64.991981757402,55.8143409934178,78.19710457840122,66.5177041469758,56.55693348563493,77.68827365723962,68.80937672696786,58.37398361436973,78.82428436552101,67.6672773824407,57.277465607702,95.71783120369908,20.12004738539546,115.83787858909454,90.03647517227171,11.749451220629572,101.78592639290127,97.97254645377365,39.31995828236592,137.29250473613956,94.68839266459568,43.8738397480514,138.56223241264706,7377.5
2018-09-05,246345,758494,391342,0.286,5224405665,0.923,0.304,10.909,27885,400.088,540142.0,19.515,1.893,17250300.0,11962954.2145,17.0,79.19425093127451,67.82557367617193,57.312770161418825,77.85233655266177,66.3810034988974,56.50844503625802,42.922205892752366,48.18115993846074,49.20807765912432,37.45283878062843,44.5580192649978,47.39155736801862,94.64671401182102,43.78172588835072,138.42843990017172,84.28402872564975,32.82045840204201,117.10448712769175,58.00763077121769,53.82186597517034,111.82949674638805,45.798188335251794,55.32338683186434,101.12157516711612,6706.8
2018-09-06,252111,695575,397271,0.247,5519704940,0.8,0.273,9.6,32481,409.83,585513.0,19.547,1.642,17253287.5,12250781.5532615,14.0,37.41079942529856,44.54281643658905,47.38640125485591,31.83059925780333,40.720322155647466,45.15397369643373,32.018178142020766,39.70995064929059,44.45669424753593,31.847064794101584,40.24764430707003,45.05877465702362,45.81216460192581,55.23476703883217,101.04693164075798,32.909584811987074,41.04785460503878,73.95743941702585,6.8354033425201095,55.53071681080037,62.36612015332048,-0.0544796296660905,55.30976692444783,55.25528729478174,6514.0
2018-09-07,230638,702828,407249,0.241,4244331853,0.782,0.242,9.474,30382,322.874,617704.0,19.546,1.449,17255187.5,12425079.4152,17.0,31.788863891104345,40.21588032072079,45.04732268670731,26.6009934842675,36.350567319912365,42.60740719772133,31.449436456025868,39.250590407123774,44.185054717970736,28.65250346918112,37.70696233819257,43.62799425219628,0.0008370994280895,55.2349763136892,55.235813413117285,-13.662458368304776,37.63224001296259,23.96978164465781,-27.481405060929102,48.6603655455681,21.178960484638992,-37.15139068736957,46.02191925260544,8.870528565235873,6390.9
2018-09-08,204278,554456,329828,0.227,3023691149,0.588,0.177,9.6,22394,262.017,489875.0,19.552,0.994,17255812.5,12056257.7326,18.0,28.584808984013385,37.66407428109712,43.61116806616496,25.187526843778397,35.14597756438162,41.88573871096168,26.7327514596834,35.442597438941775,41.910034771570125,23.94875750692154,33.80041818007161,41.32967042998643,-37.07876226633541,45.96528574710535,8.886523480769938,-46.07272456126347,26.114058872646723,-19.958665688616748,-59.729590717292574,33.72796786624496,-26.00162285104761,-72.059780959894,28.006974012631936,-44.05280694726207,6184.3
2018-09-09,188749,489016,304565,0.245,2733450432,0.614,0.172,8.834,23995,264.18,446194.0,19.463,0.894,17259100.0,13080457.3585849,13.0,23.87652670367213,33.74674449502594,41.30677520294913,23.83090980590437,34.01672476119182,41.216790708139946,27.86519837097173,36.049867912652935,42.18871621153421,27.587175026878324,35.706731257573324,42.16373294018819,-71.97959289071716,27.970387524426062,-44.0092053662911,-67.50909327612541,9.236785553615368,-58.27230772251005,-76.06550488359908,14.711591645345194,-61.35391323825388,-86.95860776084452,6.267322072420807,-80.6912856884237,6238.5
2018-09-10,222731,711622,355359,0.201,3724300699,0.568,0.118,10.667,24538,330.742,535579.0,19.428,1.175,17260787.5,10753469.6136,15.0,27.52996220835948,35.66183386293599,42.14365326798432,21.861957314245508,32.389541115213255,40.25526707066475,34.22675441956667,39.38609983798496,43.70037971296111,33.25752638766076,38.640745891854806,43.44082212998323,-86.87755148972882,6.250999651993862,-80.62655183773495,-82.21915457173925,-11.318003089319443,-93.5371576610587,-76.80331947047765,-4.489238222274221,-81.29255769275187,-86.5305705643811,-15.365320568674466,-101.89589113305556,6321.0
2018-09-11,237430,758094,371939,0.224,4043060845,0.619,0.144,10.213,24477,331.779,549992.0,19.362,1.304,17261337.5,11243810.4714,18.0,33.20231918299558,38.59828910971378,43.42035764651441,25.10619972722692,33.93873420809574,40.90176882231702,32.428436687038115,38.21390481041878,43.06702659022185,32.28856741518466,38.01901628620741,43.11450257338278,-86.4722157155338,-15.36705427688959,-101.8392699924234,-84.90075978834616,-32.54319303640599,-117.44395282475216,-76.24278547772923,-23.549934591706524,-99.79272006943576,-83.31558564293786,-36.194216979408935,-119.5098026223468,6293.9
2018-09-12,233107,553112,364603,0.258,3858804832,0.645,0.171,8.571,23584,317.817,534811.0,19.349,1.127,17264650.0,13463775.4691272,14.0,32.242383851739234,37.981721241849705,43.09681546974333,23.781286474862537,32.990270651717786,40.37738865693383,33.69796458233383,38.83423336250005,43.334714699590336,35.83761661884764,39.740255348719664,43.83096713986493,-83.25535755834133,-36.18089366647493,-119.43625122481626,-84.27842631208307,-53.61279961442676,-137.89122592650983,-70.72909738118064,-41.23220893700169,-111.96130631818232,-73.78861996521326,-54.64137197071225,-128.4299919359255,6338.0
2018-09-13,234061,642557,368700,0.221,4945028263,0.559,0.121,9.73,30840,334.047,541694.0,19.3,1.086,17266500.0,12063757.5583,20.0,35.80543768092495,39.71052884495235,43.81566820239602,58.257824954724526,52.44118175722256,49.449499680689335,44.56796947224096,44.29275624271458,45.71732882155915,46.57237909602775,45.19553511137985,46.15607481903304,-73.73049649455626,-54.613517790114,-128.3440142846703,-46.19205204516993,-65.16081262571925,-111.35286467088918,-54.68268757590205,-54.9028808309772,-109.58556840687925,-54.20384661260415,-68.19233362386329,-122.39618023646744,6482.9
2018-09-14,223118,772376,369629,0.222,3739803169,0.619,0.144,10.909,22125,325.257,527742.0,19.303,1.27,17266862.5,10861356.2841,23.0,46.574738484525305,45.18732193165818,46.14814445044249,44.96231358207618,44.5385107507258,45.409553620872266,49.90836629093315,47.16007596185919,47.013155039528016,46.629893736615934,45.22540125213754,46.16891243222049,-54.150343142815984,-68.15110357581801,-122.301446718634,-37.67783353589874,-74.58027100969394,-112.25810454559269,-36.51636043283325,-64.03197093918551,-100.54833137201877,-38.41428426832354,-77.79590469094418,-116.21018895926773,6483.7
2018-09-15,210931,605508,334501,0.245,2828215398,0.486,0.122,10.286,22241,248.545,502091.0,19.311,0.89,17269900.0,11500218.9046532,24.0,46.55587319820029,45.17805248531189,46.14400584925048,44.286524075994606,44.12279612975937,45.18876847289305,53.96170531536323,49.38623322701736,48.02725046058222,49.43221555725484,46.62553643391005,46.75344300171258,-38.437056582550255,-77.76036772145558,-116.19742430400584,-30.73920938680689,-82.26507335639567,-113.00428274320257,-18.917855274871258,-68.76143475790333,-87.67929003277459,-23.541938281743494,-83.68138926138006,-107.22332754312356,6519.0
2018-09-16,179344,491915,288325,0.228,2602477082,0.473,0.0943,10.36,24868,242.653,419923.0,19.31,0.747,17271637.5,11344822.2447,28.0,49.45405872320255,46.62724311658417,46.74864123942358,42.38994653476688,43.005494916361,44.61127272156499,48.8794563594241,47.0067769072496,46.99361344890728,47.87044462395139,45.943222992612505,46.47300210159375,-23.541449570908327,-83.64573011418267,-107.187179685091,-26.715542719405025,-88.94395903624692,-115.65950175565196,-10.359575323206428,-71.35132858870494,-81.71090391191137,-13.422997463884457,-87.0371386273512,-100.46013609123564,6500.2
2018-09-17,240017,703111,372434,0.235,3790858224,0.466,0.0782,10.667,28786,299.018,560269.0,19.315,1.025,17272375.0,10912753.5263,25.0,47.88922826408996,45.94296119172547,46.46748446639016,43.245345862408776,43.47652245978689,44.833195126425,36.85648668119456,40.66182897240815,44.0562859292511,32.19642050882714,37.94304427195073,42.92457389741432,-13.408279909850547,-86.99780009164532,-100.40608000149588,-21.17174408185112,-94.23689505670971,-115.40863913856084,-15.946350175636155,-75.337916132614,-91.28426630825015,-21.42941063519008,-92.39449128614872,-113.8239019213388,6251.9
2018-09-18,244117,695562,374845,0.221,3783832358,0.491,0.105,10.141,26529,300.528,568820.0,19.305,1.06,17275100.0,11443545.954193,21.0,32.19306913562679,37.92401847799328,42.910776505031706,36.116929649261145,39.4265213008738,42.79466286385468,38.06136918305014,41.248274525401314,44.30253990601908,40.45079015732647,41.94484666358437,44.52832888771573,-21.406904878321072,-92.3495263112256,-113.75643118954667,-24.96241685806382,-100.47749927122568,-125.43991612928949,-17.10200912913629,-79.61341841489806,-96.71542754403436,-18.731995734574724,-97.0774902197924,-115.80948595436712,6342.0
2018-09-19,250881,617348,377146,0.239,3822272867,0.433,0.0762,9.231,23664,249.688,540959.0,19.284,0.87,17277050.0,12463162.5358,24.0,40.45523653569829,41.93585126162286,44.518742347295685,42.93499955488666,43.023795829138216,44.43265609528773,33.227467134159085,38.533355997166,43.0115053415684,44.67206034007735,44.058850120424886,45.38848457008246,-18.706198209107825,-97.02607586350256,-115.73227407261038,-19.376523817921992,-105.32163022570616,-124.69815404362816,-21.583846915079377,-85.00938014366791,-106.59322705874727,-12.085534286270814,-100.09887379136008,-112.1844080776309,6390.4
2018-09-20,253520,623055,395059,0.231,4057460244,0.463,0.0871,9.351,22975,288.913,542894.0,19.29,0.94,17277925.0,12472948.4743,24.0,44.67970208804639,44.05466245158779,45.38106517996789,47.23241473172773,45.33994909262199,45.49775751852825,50.71664034013746,47.5526380594552,46.88014496284772,52.66344707850151,48.25484324074086,47.134597565336286,-12.059494627804554,-100.0409495204537,-112.10044414825823,-10.146969049252109,-107.8583724880192,-118.0053415372713,-9.601714474083508,-87.40980876218879,-97.0115232362723,-0.0683498257962185,-100.11596124780915,-100.1843110736054,6489.2
2018-09-21,272907,772889,446512,0.243,5382758385,0.626,0.131,10.0,28878,318.955,620832.0,19.303,1.404,17280775.0,12165754.7145117,31.0,52.79307440411298,48.32601492444459,47.16051708023826,61.28823506991146,53.80593384133124,49.65884508151421,59.50540956917488,52.90680619535347,49.424666233723066,67.87024790650655,57.924793465079546,51.66407021976404,0.0644384989869308,-100.02483989570698,-99.96040139672004,12.660874459509898,-104.69315387314174,-92.03227941363184,8.360143279138768,-85.3197729424041,-76.95962966326533,26.0895114109332,-93.59358339507588,-67.50407198414268,6766.7
2018-09-22,225382,558180,357775,0.235,3168708673,0.556,0.0921,9.29,22258,235.481,505853.0,19.328,0.954,17282712.5,13124461.7112,35.0,67.87684877853359,57.93971347747411,51.66947465142518,63.73689462137381,55.44181282588312,50.51543565162865,66.57180413201509,57.69388387867218,51.86903957455199,64.63174122990364,56.3879131885993,51.05383287777737,26.172925983827422,-93.48160839975012,-67.3086824159227,30.616725098445983,-97.03897259853024,-66.42224750008427,29.256112916714105,-78.0057447132256,-48.74963179651149,39.60273627983239,-83.69289932511779,-44.09016304528541,6729.6
2018-09-23,200169,501512,314240,0.238,2341712689,0.485,0.0753,9.6,17594,222.281,454807.0,19.323,0.767,17283450.0,12679234.026,38.0,64.63566988802233,56.39991045433269,51.057908189043374,60.05227798185032,53.71640763333296,49.78054326278921,67.95537614317237,58.66597618143544,52.37838827690993,62.24987743870442,55.28799293437829,50.62496396647922,39.6498107571656,-83.56915571045874,-43.91934495329315,38.349215443373154,-87.45166873768697,-49.10245329431382,43.50277737734416,-67.13005036888956,-23.6272729915454,45.13218471700978,-72.40985314586536,-27.277668428855577,6704.1
2018-09-24,237522,614946,366739,0.228,3092765887,0.434,0.067,9.73,22006,259.483,543361.0,19.33,0.832,17286437.5,12554837.9484404,43.0,63.09143895721214,55.69054094586804,50.78234609475892,54.88352094880153,51.2851561923273,48.747237116627694,58.19700182080009,53.96840137809791,50.44408068610428,51.77439658681851,50.25544493559972,48.6194276693066,45.74000856478997,-72.13415356926126,-26.394145004471284,38.07071872453288,-77.93398905655376,-39.86327033202088,43.916199710038654,-56.15100044137989,-12.234800731341238,39.23405932513744,-62.60133831458099,-23.367278989443548,6584.1
2018-09-25,251944,582886,385340,0.239,4246223360,0.518,0.106,8.521,34793,260.451,574804.0,19.301,0.953,17288550.0,13676604.3032,37.0,52.14950828733452,50.47699599127018,48.717070615481866,44.79409586511826,46.17154072664533,46.488624713962345,30.48778695027792,36.61640240462307,41.72200486309211,42.18171473880961,45.0712768089708,46.3977566884645,39.98666569158989,-62.13748714636379,-22.150821454773904,27.83601291913249,-70.97498582677065,-43.13897290763816,5.236820906450518,-54.84179521476726,-49.60497430831674,25.180583555371435,-56.30619242573814,-31.125608870366705,6445.1
2018-09-26,243788,680780,374935,0.203,3867366259,0.534,0.131,10.36,28347,278.496,541812.0,19.311,1.146,17288987.5,11369486.0866,37.0,41.9412153996944,44.954275716449416,46.35088681890156,42.24406623709894,44.79999228446589,45.86451607971812,49.93663679907078,49.10184779767855,48.251696488864745,44.178300078937085,46.07539429510157,46.817357437318186,25.431423178881037,-55.77963135164353,-30.348208172762497,18.139209613564987,-66.44018342337941,-48.30097380981442,7.198965929866823,-53.04205373230055,-45.84308780243373,17.033268481284196,-52.04787530541709,-35.0146068241329,6468.1
2018-09-27,248543,663091,381688,0.244,4057583228,0.621,0.199,10.07,23772,297.38,547299.0,19.31,1.307,17292075.0,11811663.0811172,42.0,43.743029667660274,45.860521836026045,46.72952228843744,56.24199300935325,52.25262603697081,49.28633363614178,51.6688954507104,50.27511234054623,48.90759141558579,59.76190109422583,54.75005587385709,50.689381528252426,16.804879820014165,-51.57841139663999,-34.77353157662583,23.611888823936106,-60.53721121739539,-36.92532239345928,11.38764257939826,-50.19514308745099,-38.807500508052726,25.618373166818078,-45.64328201371258,-20.024908846894505,6689.2
2018-09-28,254085,649784,410622,0.24,4876768978,0.761,0.268,9.351,28314,305.777,608318.0,19.292,1.481,17294000.0,13046981.4048,42.0,59.4779071972992,54.60445777680348,50.628918979505166,60.49120155617996,54.78563079166773,50.52747886596454,56.029034374317376,53.16792750399537,50.515228253015714,55.41887770142441,52.53186049857963,49.77941746097693,25.154741896453807,-45.28972592252655,-20.134984026072743,30.880862464439943,-52.8169956012854,-21.936133136845456,20.88086393927185,-44.97492710263303,-24.09406316336117,26.677414383318784,-38.97392841788288,-12.296514034564098,6636.0
2018-09-29,218187,532140,341246,0.23,3073503015,0.575,0.131,9.474,22630,238.248,498963.0,19.288,0.996,17294525.0,12571059.9003,37.0,55.26969464744064,52.448256476214986,49.742380513794906,48.12564484346676,48.42908541505549,47.76119952236661,52.30858872599602,50.98142986575368,49.41872955621456,52.72177208581252,51.167309501481526,49.223061585024354,26.176763346238346,-38.74553508596696,-12.568771739728618,24.037730605434007,-46.8075629499269,-22.769832344492897,21.41117895185888,-39.62213236466831,-18.21095341280943,24.249497613843936,-32.9115540144219,-8.662056400577967,6603.9
2018-09-30,208047,484096,320355,0.246,2884540656,0.49,0.0981,8.834,20309,245.621,474779.0,19.285,0.752,17297937.5,13520452.4014684,34.0,52.74803450239583,51.17161088602618,49.221511198985446,50.016041898100205,49.44386345459561,48.23020979109479,55.51773595489692,52.94726397248216,50.46361259404252,55.20196404659739,52.48032048145547,49.79398951907059,23.883823134434103,-32.77457930235844,-8.890756167924337,20.542576614888617,-41.67191879620475,-21.129342181316133,25.39218873425749,-33.274085181103935,-7.88189644684644,23.754068917169043,-26.973036785129644,-3.2189678679606004,6635.2
2018-10-01,242662,632120,376533,0.23,3888507288,0.594,0.134,9.114,22381,318.05,603755.0,19.261,1.094,17299912.5,13160999.4467,35.0,55.23412231980227,52.48791142587652,49.79386619173317,50.08262264712485,49.47788751147148,48.24542125970912,36.44051278449288,40.98882098897835,44.12134556560378,52.43374047761826,51.185200216689,49.29508068391937,23.49091561733129,-26.90185039802562,-3.4109347806943333,17.705975055098953,-37.24542503243001,-19.53944997733106,-2.5475179552101537,-33.91096466990648,-36.45848262511663,20.72114736835925,-21.792749943039837,-1.0716025746805826,6608.2
2018-10-02,244635,786916,378327,0.215,4389199465,0.692,0.236,10.511,33654,323.55,573816.0,19.251,1.481,17300037.5,11407332.6584,33.0,52.45656729773214,51.18932735024112,49.29373919417301,47.41171717217595,48.19522385008114,47.71509642768935,35.280289253370654,40.17678700116831,43.651742947198215,46.552833230571885,48.37322178430953,48.20680036648513,20.535398295827022,-21.768000824068867,-1.2326025282418414,13.488718861185845,-33.87324531713355,-20.384526455947707,-22.029187625760606,-39.41826157634663,-61.44744920210724,14.212044654689134,-18.239738779367556,-4.027694124678419,6549.9
2018-10-03,242158,639640,375458,0.23,3770493116,0.572,0.208,9.931,21136,278.315,586061.0,19.217,1.166,17303437.5,12003041.5148518,36.0,46.55854761135039,48.37040044172981,48.20288752085796,40.30385981080124,44.6185489641269,46.21263336972562,53.36739214882287,51.19139536958395,49.50731052292973,42.53374581955488,46.36655832937189,47.41798165499329,14.084322692587207,-18.246920150922065,-4.162597458334858,5.20132739482672,-32.57291346842688,-27.37158607360016,-7.536913660411635,-41.30248999144954,-48.839403651861176,6.8668108810150095,-16.523036059113803,-9.656225178098794,6507.8
2018-10-04,243007,608590,387022,0.243,3916300499,0.507,0.138,9.6,22811,267.478,557823.0,19.197,0.989,17305312.5,12429603.1225,29.0,42.65261573411666,46.42344430701802,47.4381525222068,49.85358578739316,49.1048806535889,48.07042659612717,55.50649519652405,52.59538647053417,50.30194457222745,51.41443454796725,50.436873563437736,48.99831283349347,6.871564784401574,-16.529028954821673,-9.6574641704201,5.7429307464945545,-31.13718078180324,-25.394250035308687,6.032395318792723,-39.79439116175136,-33.76199584295864,6.9292979607022165,-14.790711568938251,-7.861413608236035,6584.2
2018-10-05,244589,712057,410781,0.206,3531169878,0.574,0.208,11.077,19856,329.055,562895.0,19.187,1.297,17305562.5,10814043.71,37.0,51.41532129964812,50.434095858779074,48.99414746971544,52.74107187408473,50.53591537518287,48.675998327965694,57.45475203829309,53.83497057582173,50.99060913373735,56.9870464621058,53.219922618039895,50.12234635392453,6.92754586936325,-14.797142487480862,-7.869596618117612,7.935072598724997,-29.153412632121995,-21.218340033397,17.762064701347924,-35.35387498641438,-17.591810285066458,10.243652240116798,-12.229798508909052,-1.986146268792254,6639.1
2018-10-06,214718,694225,350165,0.223,2753321796,0.54,0.183,11.52,18838,235.008,515060.0,19.192,1.113,17308500.0,10527206.7148305,34.0,57.02340492285206,53.22990812747074,50.12197145631625,50.34036634553208,49.45894645405863,48.25911996242761,58.006146924512606,54.1709905136449,51.172077370365024,51.60371950307965,50.79422590802412,49.239543820673774,10.237972794306184,-12.237649288904317,-1.999676494598134,7.831473715809885,-27.19554420316953,-19.36407048735964,25.32205807346668,-29.023360468047716,-3.7013023945810346,9.164136842628862,-9.938764298251838,-0.7746274556229764,6596.3
2018-10-07,219589,584277,352359,0.219,2216429734,0.392,0.111,10.141,14948,109.139,525854.0,19.176,0.731,17310275.0,11727102.619,29.0,51.605522909191485,50.79326948294097,49.23632222199856,47.02657023977767,47.978859395424855,47.69355391699292,56.23901948030103,53.29162163012855,50.76447538617485,53.36882756747697,51.62042822205348,49.55795028391612,9.15636510711774,-9.948558012124884,-0.7921929050071412,5.842570213924837,-25.73490164968832,-19.89233143576348,27.300141910538336,-22.19832499041313,5.101816920125202,9.035847783947156,-7.67980235226505,1.3560454316821051,6611.0
2018-10-08,247906,728521,371263,0.232,3493169494,0.449,0.129,10.667,22151,289.145,561435.0,19.181,0.986,17311112.5,11279998.4337,26.0,53.38038823523597,51.62299888660557,49.55577161070281,55.20357602161887,51.72471125977152,49.17094055424487,59.7903474837643,55.26043460185675,51.76081282875987,60.13147243254164,54.91268396629867,50.84065339251927,9.027261336423834,-7.691742678018925,1.335518658404908,8.710745777822066,-23.557215205232804,-14.84646942741074,31.52957345746458,-14.31593162604699,17.21364183141759,12.29149500728883,-4.606928600442843,7.684566406845988,6669.6
2018-10-09,235732,744981,359464,0.234,3565193655,0.469,0.138,11.077,21082,297.38,554591.0,19.175,1.016,17313587.5,10819341.6623845,31.0,60.17350075077277,54.92811367532747,50.84254496792919,52.24881199226549,50.47951489845604,48.720027030741136,61.09434760387292,55.97705915251901,52.11873720852913,57.03553084985701,53.63527244385963,50.41150575110371,12.282956887496926,-4.621003456144694,7.661953431352231,8.951953727685801,-21.319226773311357,-12.367273045625552,34.151515821880345,-5.778052670576903,28.37346315130344,12.529959544389364,-1.4744387143455024,11.05552083004386,6650.8
2018-10-10,244801,696348,379195,0.223,4651122825,0.42,0.115,10.0,27939,281.876,556835.0,19.196,0.862,17315387.5,11916022.1738,28.0,57.03004985043509,53.63207852980137,50.40750896147298,48.51346323822867,48.89619069245707,48.15189660957914,53.537348881019206,52.55119998270752,50.65554924344648,51.62529441957405,51.36123219264849,49.648546150265375,12.509264082841527,-1.4936874354343126,11.015576647407215,7.207256650919771,-19.517412610581413,-12.310155959661644,28.486014960326774,1.3434510695047912,29.829466029831565,9.942806115419062,1.0112628145092633,10.954068929928326,6618.0
2018-10-11,262308,703928,397132,0.227,5039985722,0.441,0.096,9.057,25379,313.624,608748.0,19.183,0.919,17316637.5,12534246.1296,19.0,51.630939327843485,51.363622831491305,49.64694135453511,44.03126869789404,46.93609111523462,47.44726345105108,35.0228822138639,42.22421035652757,45.74635360424779,22.65852849786549,33.47530330595637,41.98842520792834,9.928514577556736,0.9884412089548716,10.916955786511608,3.9354869674114177,-18.53354086872856,-14.598053901317144,3.0205679283203635,2.0985930515848823,5.119160979905246,-16.38972216920696,-3.086167727792476,-19.475889896999437,6239.1
2018-10-12,243042,800491,394978,0.191,4462688088,0.476,0.123,10.909,28846,296.103,598570.0,19.121,1.106,17319025.0,10340801.3185147,13.0,22.61155903547582,33.436585409420154,41.968967190828735,22.401129463932712,33.72458195013175,41.73801363366529,35.072030202429914,42.24743899222153,45.75664527890519,29.056506284039163,36.78385940126479,43.247193337002095,-16.392660839133786,-3.109724000828575,-19.50238483996236,-15.874698103222354,-22.50221539453415,-38.376913497756505,-13.079865959678498,-1.171373438334742,-14.25123939801324,-28.67584637996343,-10.255129322783334,-38.93097570274677,6291.3
2018-10-13,204956,627872,320646,0.216,2717574514,0.408,0.0966,10.213,20967,244.649,513512.0,19.12,0.749,17320787.5,11117559.4896,15.0,29.013726475489896,36.74894127941239,43.22902837808925,21.706752075958526,33.156310176162535,41.44754056900787,41.599853276204925,45.28705556105524,47.08341238073571,32.83174347675186,38.72012578627594,43.98580417337225,-28.677682250612907,-10.279144563481804,-38.95682681409471,-28.243185798884653,-29.563011844255318,-57.80619764313997,-17.624816178194305,-5.577577482883318,-23.202393661077625,-32.83976472509756,-18.465070504057728,-51.30483522915529,6321.7
2018-10-14,191145,707509,296683,0.202,2753419212,0.412,0.108,12.632,21912,241.007,451714.0,19.108,0.864,17322150.0,9054868.80625,18.0,32.78648684538191,38.68475399692525,43.967375540017855,31.54517568106019,37.70708883394049,43.09000163314559,43.11005075967438,45.988889040645645,47.38731669508908,33.52411497382742,39.06172153884275,44.113130471512754,-32.846975967168184,-18.49088855527385,-51.33786452244203,-30.314271372800192,-37.14157968745536,-67.45585106025555,-18.4010674102437,-10.177844335444243,-28.578911745687947,-33.23430073471164,-26.77364568773564,-60.00794642244728,6326.8
2018-10-15,266783,725749,395341,0.255,6229548294,0.573,0.142,8.889,31782,318.067,619424.0,19.125,1.128,17324237.5,13207214.2058592,20.0,33.494191296128015,39.03408082574329,44.09757496058927,79.27243661706565,71.24719164330384,61.01336078959428,43.13000114838696,45.99767616055031,47.39098267583151,64.63202162693032,57.821058671530864,52.37497933191664,-33.237885985599306,-26.80036005167368,-60.03824603727298,32.05893894628176,-29.126844950884927,2.9320939953968264,-17.817439287249695,-14.63220415725667,-32.449643444506364,-7.691312479428525,-28.69647380759277,-36.3877862870213,6699.8
2018-10-16,257832,793440,385557,0.209,4407565478,0.498,0.152,10.667,21281,307.929,603605.0,19.097,1.132,17325925.0,11259236.3222,24.0,65.19679919939611,58.26760956315477,52.616957474889496,55.10347116698796,54.109338691862256,51.82885634141123,66.66784855382828,58.66111267512046,53.25696598355603,64.91446759367493,58.0288943654514,52.48306128379623,-6.888090970654876,-28.5223827943374,-35.410473764992275,36.44454492186317,-20.015708720419138,16.428836201444028,5.64564368496506,-13.220793236015403,-7.575149551050345,9.334346443556338,-26.36288719670369,-17.028540753147354,6705.3
2018-10-17,260224,808803,386912,0.227,4476440059,0.479,0.15,10.435,22656,307.73,564479.0,19.086,1.082,17327650.0,11502916.7006,23.0,65.52003934462226,58.50832156267796,52.74363440354279,51.8909968193873,51.74603615046926,50.449624927439146,65.96655967232603,58.33257766049677,53.12089290501933,62.92127901516179,56.98736736460087,52.0638656646152,10.663383109372871,-25.85653701699418,-15.193153907621308,31.67071003859042,-12.098031210771532,19.57267882781889,19.69141276883764,-8.297940043805998,11.393472725031645,18.563332846760566,-21.722053985013552,-3.158721138252986,6686.6
2018-10-18,253312,755795,379011,0.218,4746945877,0.47,0.144,10.435,25607,298.705,587516.0,19.072,1.037,17327675.0,11365265.4685435,26.0,62.51852284589293,56.921356336262974,52.09965501755931,51.52050976574471,51.486668485391206,50.301945809501184,56.23246401010362,53.70439050865424,51.19561617260376,51.76539208731941,50.9819628486958,49.57798231122912,19.50309526563482,-20.98076320058548,-1.4776679349506594,26.515977733303053,-5.469036777445771,21.04694095585728,20.697169497172425,-3.1236476695128914,17.573521827659533,16.39331078714924,-17.623726288226244,-1.2304155010770046,6574.1
